,client_time,step,battery_low,is_charge,tag_battery_low,tag_0,tag_1,tag_2,tag_3,tag_4,tag_5,tag_6,tag_7,tag_8,tag_9,tag_10,tag_11,tag_12
54107,2020-09-09 14:30:00,9104,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
187484,2020-11-16 15:49:36,1422,23,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
187500,2020-11-16 15:51:00,1432,22,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
187501,2020-11-16 15:51:20,1439,23,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
187502,2020-11-16 15:51:48,1446,22,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
187503,2020-11-16 15:51:49,1447,22,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
187504,2020-11-16 15:51:51,1450,23,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
187515,2020-11-16 15:56:41,1459,23,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
187517,2020-11-16 15:56:47,1466,22,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
187518,2020-11-16 15:57:31,1480,23,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
187527,2020-11-16 16:00:04,1492,23,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
188658,2020-11-17 09:32:26,305,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
188677,2020-11-17 09:43:32,578,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
188692,2020-11-17 09:50:50,753,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
188705,2020-11-17 10:00:01,860,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
188724,2020-11-17 10:10:05,874,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
188739,2020-11-17 10:20:02,1165,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
188767,2020-11-17 10:30:34,1253,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
188787,2020-11-17 10:42:04,1639,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
188797,2020-11-17 10:46:16,1810,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
188799,2020-11-17 10:46:35,1822,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
188800,2020-11-17 10:46:45,1836,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
188802,2020-11-17 10:46:54,1846,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
188804,2020-11-17 10:47:05,1857,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
188814,2020-11-17 10:50:03,2012,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
188833,2020-11-17 10:59:55,2294,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
188852,2020-11-17 11:01:42,2316,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
188875,2020-11-17 11:10:04,2323,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
188896,2020-11-17 11:20:04,2330,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
188916,2020-11-17 11:30:04,2419,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
188981,2020-11-17 12:02:07,2569,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
188992,2020-11-17 12:11:04,2627,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
189013,2020-11-17 12:21:10,2657,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
189054,2020-11-17 12:40:39,2973,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
189063,2020-11-17 12:49:49,2980,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
189076,2020-11-17 12:51:18,2987,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
263012,2021-01-12 12:56:07,5365,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
263020,2021-01-12 13:00:10,5375,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
263057,2021-01-12 13:16:51,5403,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
263058,2021-01-12 13:17:10,5410,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
263079,2021-01-12 13:23:34,5424,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
263092,2021-01-12 13:30:04,5665,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
263115,2021-01-12 13:40:05,5764,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
263132,2021-01-12 13:50:05,5957,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
263139,2021-01-12 13:55:41,6142,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
263144,2021-01-12 14:00:07,6521,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
263171,2021-01-12 14:10:06,7376,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
263195,2021-01-12 14:20:05,8468,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
263227,2021-01-12 14:30:05,9520,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
263242,2021-01-12 14:40:05,10082,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
263249,2021-01-12 14:43:46,10373,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
263250,2021-01-12 14:44:28,10411,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
263261,2021-01-12 14:59:07,11132,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
263266,2021-01-12 15:00:05,11182,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
263290,2021-01-12 15:10:04,11412,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
263378,2021-01-12 16:10:04,11484,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
263391,2021-01-12 16:20:04,11543,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
263398,2021-01-12 16:27:41,11749,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
263406,2021-01-12 16:30:09,11801,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
263418,2021-01-12 16:40:05,12030,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
263429,2021-01-12 16:50:05,12175,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
263446,2021-01-12 17:00:06,12333,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
263457,2021-01-12 17:10:05,12589,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
263472,2021-01-12 17:20:06,12830,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
263488,2021-01-12 17:30:05,12984,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
263525,2021-01-12 18:00:04,13476,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
263529,2021-01-12 18:10:04,13624,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
263539,2021-01-12 18:20:04,13679,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
263546,2021-01-12 18:30:04,13728,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
263569,2021-01-12 19:00:05,13737,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
263579,2021-01-12 19:10:04,13831,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
263588,2021-01-12 19:17:50,13838,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
263593,2021-01-12 19:20:05,13857,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
263659,2021-01-12 21:40:10,13878,99,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
263663,2021-01-12 21:50:11,13917,99,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
263672,2021-01-12 22:20:11,13937,99,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
263685,2021-01-12 23:20:11,14031,95,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
263687,2021-01-12 23:40:09,14093,93,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
263689,2021-01-12 23:50:10,14100,93,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
263690,2021-01-13 00:10:11,15,92,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
263691,2021-01-13 00:30:12,23,91,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
263694,2021-01-13 01:30:10,31,89,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
263697,2021-01-13 01:40:09,39,89,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
263701,2021-01-13 02:00:11,54,87,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
263702,2021-01-13 02:10:10,146,87,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
263703,2021-01-13 02:20:10,157,87,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
263705,2021-01-13 02:50:09,175,86,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
263848,2021-01-13 09:21:14,570,71,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
263895,2021-01-13 10:00:43,830,70,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
263911,2021-01-13 10:10:04,954,68,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
263926,2021-01-13 10:20:04,1316,69,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
263942,2021-01-13 10:30:05,1342,69,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
263989,2021-01-13 10:59:38,1521,68,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
263990,2021-01-13 10:59:48,1531,67,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
263991,2021-01-13 10:59:58,1549,68,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
263995,2021-01-13 11:00:07,1566,67,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
263998,2021-01-13 11:00:37,1617,68,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
264011,2021-01-13 11:07:39,2127,68,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
264013,2021-01-13 11:07:59,2145,66,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
264014,2021-01-13 11:08:09,2162,67,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
264016,2021-01-13 11:08:18,2163,67,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
264021,2021-01-13 11:12:21,2304,68,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
264044,2021-01-13 11:34:08,2769,66,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
264045,2021-01-13 11:34:28,2787,67,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
264046,2021-01-13 11:34:38,2802,67,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
264047,2021-01-13 11:34:48,2822,67,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
264049,2021-01-13 11:34:57,2840,67,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
264066,2021-01-13 11:45:02,3132,67,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
264081,2021-01-13 12:00:04,3453,66,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
264083,2021-01-13 12:01:27,3464,66,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
264084,2021-01-13 12:01:53,3481,66,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
264085,2021-01-13 12:01:58,3494,66,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
264086,2021-01-13 12:02:08,3495,66,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
264097,2021-01-13 12:10:22,3785,66,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
264124,2021-01-13 12:30:01,4138,66,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
264139,2021-01-13 12:40:05,4311,65,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
264209,2021-01-13 13:30:02,5471,63,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
264229,2021-01-13 13:41:11,5680,64,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
264230,2021-01-13 13:41:42,5696,64,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
264249,2021-01-13 13:51:40,6208,62,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
264260,2021-01-13 14:00:39,6644,62,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
264261,2021-01-13 14:00:59,6657,62,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
264262,2021-01-13 14:01:09,6672,62,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
264263,2021-01-13 14:01:19,6680,62,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
264294,2021-01-13 14:24:19,7004,62,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
264299,2021-01-13 14:30:03,7019,61,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
264320,2021-01-13 14:42:05,7165,61,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
264338,2021-01-13 15:00:04,7619,61,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
264359,2021-01-13 15:10:09,7944,60,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
264361,2021-01-13 15:11:36,7952,60,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
264385,2021-01-13 15:30:04,7967,59,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
264406,2021-01-13 15:41:35,8296,58,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
264425,2021-01-13 15:51:42,8723,58,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
264507,2021-01-13 16:45:37,9593,57,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
264525,2021-01-13 17:03:49,9617,56,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
264615,2021-01-13 18:03:00,10270,54,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
264710,2021-01-13 19:40:03,11720,50,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
264725,2021-01-13 20:00:35,12051,50,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
264755,2021-01-13 21:54:10,13434,48,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
264761,2021-01-13 22:34:28,13476,46,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
264809,2021-01-14 06:31:02,80,33,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
264904,2021-01-14 09:12:11,2164,31,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
264913,2021-01-14 09:20:36,2214,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
264921,2021-01-14 09:31:04,2428,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
264972,2021-01-14 10:05:03,3405,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
264996,2021-01-14 10:20:13,3994,29,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
265042,2021-01-14 10:43:28,4550,29,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
265052,2021-01-14 10:53:04,4880,29,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
265060,2021-01-14 11:03:23,5206,29,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
265104,2021-01-14 11:47:19,7063,28,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
265106,2021-01-14 11:48:24,7105,29,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
265140,2021-01-14 12:21:34,8345,28,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
265142,2021-01-14 12:22:25,8357,28,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
265151,2021-01-14 12:30:03,8606,28,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
265168,2021-01-14 12:40:03,8945,28,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
265182,2021-01-14 12:50:02,9351,29,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
265193,2021-01-14 13:00:02,9666,29,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
265204,2021-01-14 13:10:03,9902,27,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
265212,2021-01-14 13:10:57,9909,27,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
265221,2021-01-14 13:20:03,9920,28,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
265236,2021-01-14 13:30:06,10059,28,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
265252,2021-01-14 13:40:41,10186,26,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
265399,2021-01-14 15:38:14,15767,26,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
265468,2021-01-14 16:40:02,15929,27,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
265816,2021-01-15 07:20:03,8,97,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
265844,2021-01-15 07:54:52,378,96,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
265856,2021-01-15 08:10:01,627,95,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
265863,2021-01-15 08:20:03,694,95,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
265873,2021-01-15 08:30:01,845,94,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
265879,2021-01-15 08:40:02,983,94,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
265884,2021-01-15 08:50:02,1178,93,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
265890,2021-01-15 09:00:02,1318,94,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
265909,2021-01-15 09:20:03,1464,91,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
265923,2021-01-15 09:30:05,1558,91,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
265938,2021-01-15 09:41:18,1653,91,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
265952,2021-01-15 09:53:24,1757,91,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
265986,2021-01-15 10:12:49,2123,90,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
265995,2021-01-15 10:21:04,2366,89,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
266004,2021-01-15 10:30:03,2643,90,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
266018,2021-01-15 10:40:03,2966,88,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
266020,2021-01-15 10:40:24,2979,89,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
266021,2021-01-15 10:40:50,2997,88,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
266022,2021-01-15 10:40:54,3010,88,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
266024,2021-01-15 10:41:26,3075,89,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
266025,2021-01-15 10:47:57,3488,88,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
266026,2021-01-15 10:48:07,3514,88,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
266027,2021-01-15 10:48:18,3533,89,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
266028,2021-01-15 10:48:27,3551,89,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
266030,2021-01-15 10:50:01,3712,88,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
266048,2021-01-15 10:57:35,4075,88,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
266049,2021-01-15 10:58:05,4084,88,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
266050,2021-01-15 10:58:15,4093,88,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
266061,2021-01-15 11:01:28,4106,88,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
266069,2021-01-15 11:05:08,4242,87,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
266070,2021-01-15 11:05:27,4256,87,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
266071,2021-01-15 11:05:37,4275,88,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
266072,2021-01-15 11:05:47,4294,87,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
266073,2021-01-15 11:05:57,4316,87,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
266079,2021-01-15 11:09:23,4541,87,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
266082,2021-01-15 11:09:43,4558,87,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
266083,2021-01-15 11:09:53,4576,87,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
266095,2021-01-15 11:13:03,4668,88,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
266165,2021-01-15 11:44:05,5570,86,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
266175,2021-01-15 11:47:19,5692,87,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
266176,2021-01-15 11:47:39,5713,86,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
266177,2021-01-15 11:47:49,5721,86,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
266178,2021-01-15 11:47:58,5742,86,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
266179,2021-01-15 11:48:08,5755,86,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
266205,2021-01-15 12:00:05,6016,84,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
266231,2021-01-15 12:11:13,6353,86,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
266232,2021-01-15 12:11:35,6366,86,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
266255,2021-01-15 12:20:37,6533,84,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
266360,2021-01-15 13:32:51,6693,83,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
266363,2021-01-15 13:35:51,6801,83,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
266364,2021-01-15 13:36:42,6869,83,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
266383,2021-01-15 13:42:54,7325,83,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
266392,2021-01-15 13:50:03,7501,81,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
266442,2021-01-15 14:22:09,10352,80,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
266451,2021-01-15 14:30:01,10359,81,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
266481,2021-01-15 14:50:03,10930,81,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
266513,2021-01-15 15:10:41,11662,80,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
266658,2021-01-15 17:21:01,13458,74,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
266679,2021-01-15 17:41:04,13500,74,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
277347,2021-01-27 13:40:04,65,99,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
277357,2021-01-27 13:41:39,86,99,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
277358,2021-01-27 13:41:49,106,99,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
277360,2021-01-27 13:41:59,123,99,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
277380,2021-01-27 13:50:03,541,99,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
277398,2021-01-27 14:00:04,1145,99,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
277424,2021-01-27 14:10:09,2066,99,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
277451,2021-01-27 14:20:05,2798,99,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
277483,2021-01-27 14:40:04,3380,97,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
277496,2021-01-27 14:50:04,3396,97,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
277515,2021-01-27 15:00:07,3428,96,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
277541,2021-01-27 15:20:04,3472,96,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
277559,2021-01-27 15:40:04,3837,94,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
277562,2021-01-27 15:43:01,4038,94,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
277567,2021-01-27 15:50:05,4386,93,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
277570,2021-01-27 15:52:51,4524,94,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
277571,2021-01-27 15:53:10,4537,93,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
277572,2021-01-27 15:53:20,4543,94,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
277573,2021-01-27 15:53:38,4556,94,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
277580,2021-01-27 16:00:05,4725,94,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
277760,2021-01-27 20:40:04,4733,82,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
278581,2021-01-28 20:29:45,8,38,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
278598,2021-01-28 21:11:02,261,35,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
278602,2021-01-28 21:28:23,1152,34,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
278646,2021-01-29 04:20:36,22,29,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
278649,2021-01-29 05:00:10,31,29,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
278674,2021-01-29 06:31:32,95,27,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
278675,2021-01-29 06:32:07,110,27,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
278737,2021-01-29 08:11:38,490,26,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
278739,2021-01-29 08:26:50,1558,27,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
278751,2021-01-29 08:42:03,2588,26,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
278760,2021-01-29 09:07:39,2896,25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
278763,2021-01-29 09:10:01,2937,26,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
278788,2021-01-29 09:30:04,3051,27,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
278793,2021-01-29 09:40:03,3193,27,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
278802,2021-01-29 09:50:02,3443,25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
278809,2021-01-29 10:00:05,3677,25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
278821,2021-01-29 10:04:42,3888,25,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
278831,2021-01-29 10:10:02,4049,27,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
278838,2021-01-29 10:20:02,4520,26,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
278849,2021-01-29 10:26:20,4692,25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
278850,2021-01-29 10:27:46,4702,25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
278859,2021-01-29 10:30:06,4718,26,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
278864,2021-01-29 10:35:36,4896,25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
278898,2021-01-29 10:52:38,5663,26,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
278911,2021-01-29 11:00:04,5942,26,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
278920,2021-01-29 11:10:03,6077,26,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
278932,2021-01-29 11:21:53,6364,26,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
278945,2021-01-29 11:35:56,6985,25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
278958,2021-01-29 11:43:16,7322,24,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
